t,PEOPLEUSDT_PERP.A_oi,OMGUSDT_PERP.A_oi,BALUSDT_PERP.A_oi,RENUSDT_PERP.A_oi,CRVUSDT_PERP.A_oi,STORJUSDT_PERP.A_oi,RLCUSDT_PERP.A_oi,SXPUSDT_PERP.A_oi,KAVAUSDT_PERP.A_oi,RSRUSDT_PERP.A_oi,MTLUSDT_PERP.A_oi,DOGEUSDT_PERP.A_oi,BANDUSDT_PERP.A_oi,WAVESUSDT_PERP.A_oi,KSMUSDT_PERP.A_oi,ALGOUSDT_PERP.A_oi,MATICUSDT_PERP.A_oi,KNCUSDT_PERP.A_oi,ZILUSDT_PERP.A_oi,BLZUSDT_PERP.A_oi,NEARUSDT_PERP.A_oi,AVAXUSDT_PERP.A_oi,MKRUSDT_PERP.A_oi,SNXUSDT_PERP.A_oi,ENJUSDT_PERP.A_oi,ZRXUSDT_PERP.A_oi,FLMUSDT_PERP.A_oi,FTMUSDT_PERP.A_oi,UNIUSDT_PERP.A_oi,SKLUSDT_PERP.A_oi,TRBUSDT_PERP.A_oi,TRXUSDT_PERP.A_oi,BNBUSDT_PERP.A_oi,XRPUSDT_PERP.A_oi,NEOUSDT_PERP.A_oi,EOSUSDT_PERP.A_oi,ETCUSDT_PERP.A_oi,BTCUSDT_PERP.A_oi,LTCUSDT_PERP.A_oi,XLMUSDT_PERP.A_oi,LINKUSDT_PERP.A_oi,ETHUSDT_PERP.A_oi,BCHUSDT_PERP.A_oi,ADAUSDT_PERP.A_oi,XMRUSDT_PERP.A_oi,DASHUSDT_PERP.A_oi,ZECUSDT_PERP.A_oi,ONTUSDT_PERP.A_oi,ATOMUSDT_PERP.A_oi,XTZUSDT_PERP.A_oi,IOTAUSDT_PERP.A_oi,BATUSDT_PERP.A_oi,VETUSDT_PERP.A_oi,QTUMUSDT_PERP.A_oi,IOSTUSDT_PERP.A_oi,THETAUSDT_PERP.A_oi,AUDIOUSDT_PERP.A_oi,SUSHIUSDT_PERP.A_oi,COMPUSDT_PERP.A_oi,RUNEUSDT_PERP.A_oi,DOTUSDT_PERP.A_oi,FILUSDT_PERP.A_oi,AAVEUSDT_PERP.A_oi,UNFIUSDT_PERP.A_oi,GRTUSDT_PERP.A_oi,DEFIUSDT_PERP.A_oi,GTCUSDT_PERP.A_oi,YFIUSDT_PERP.A_oi,LRCUSDT_PERP.A_oi,SOLUSDT_PERP.A_oi,EGLDUSDT_PERP.A_oi,ICXUSDT_PERP.A_oi,OCEANUSDT_PERP.A_oi,ROSEUSDT_PERP.A_oi,OGNUSDT_PERP.A_oi,BELUSDT_PERP.A_oi,CTKUSDT_PERP.A_oi,AXSUSDT_PERP.A_oi,MASKUSDT_PERP.A_oi,ALPHAUSDT_PERP.A_oi,ZENUSDT_PERP.A_oi,BAKEUSDT_PERP.A_oi,1INCHUSDT_PERP.A_oi,LINAUSDT_PERP.A_oi,CELOUSDT_PERP.A_oi,GALAUSDT_PERP.A_oi,CELRUSDT_PERP.A_oi,DGBUSDT_PERP.A_oi,REEFUSDT_PERP.A_oi,ANKRUSDT_PERP.A_oi,CHZUSDT_PERP.A_oi,LPTUSDT_PERP.A_oi,ALICEUSDT_PERP.A_oi,1000SHIBUSDT_PERP.A_oi,SANDUSDT_PERP.A_oi,RVNUSDT_PERP.A_oi,SFPUSDT_PERP.A_oi,LITUSDT_PERP.A_oi,XEMUSDT_PERP.A_oi,ATAUSDT_PERP.A_oi,HOTUSDT_PERP.A_oi,STMXUSDT_PERP.A_oi,C98USDT_PERP.A_oi,ARUSDT_PERP.A_oi,MANAUSDT_PERP.A_oi,ONEUSDT_PERP.A_oi,HBARUSDT_PERP.A_oi,CHRUSDT_PERP.A_oi,DYDXUSDT_PERP.A_oi,COTIUSDT_PERP.A_oi,DENTUSDT_PERP.A_oi,NKNUSDT_PERP.A_oi,IOTXUSDT_PERP.A_oi,CTSIUSDT_PERP.A_oi,1000XECUSDT_PERP.A_oi,ENSUSDT_PERP.A_oi,KLAYUSDT_PERP.A_oi,ARPAUSDT_PERP.A_oi,ANTUSDT_PERP.A_oi
2022-11-06,738766156,5597844.6,1153437.6,34248986,26819862.6,11172635,3625512.5,19976876.7,6473546.4,1947599506,4158396,1967731571,15224347.6,5739756.4,290927.5,98035355.2,110398697,13645064,331080719,55232528,11682749,2650242,11467.74,4535558.6,16760465,17619642.9,55214559,130331647,3876266,118914578,462458.5,458426730,657767.49,283356284.5,793283.97,45573567.9,2553625.9,139297.347,1106740.856,168703577,8413227.65,1089869.115,398195.73,200456486,106227.427,186147.087,197791.383,18294451.5,2840026.98,10287516.8,24480603.9,19121114.2,476924452,1739267.9,457895631,13037478.4,21286086,16073155,228610.456,8685756,14925128.6,8157006.2,229359.3,1482393.6,120840423,2618.363,3361304.9,1114.046,45895599,4590143,254791.3,16939490,42607772,115982491,34041680,6174853,4182199,3331274,15792163,31146623,277614.1,15383117,15658205,608795468,8177233.1,669172018,266180926,268281838,2253341122,189727589,334814522,313687.1,4298880.6,4043056821,38939352,316912215,9199692,12054395.0,89520460,22151321,2667417387,461344091,23215524,1446784.9,33786433,447167674,151502389,33908847,11442135.1,48167796,4411461240,46429602,159777163,17776971,71150135,1075251.2,104228835.0,105693267,1412560.0
2022-11-07,659467518,5552720.5,1186545.0,31987639,27886675.8,11192253,4190623.9,19812093.8,6087539.9,1893090044,3786275,1926469315,11780711.3,5569793.3,288677.6,106322818.7,133271802,13163100,304401429,54884653,11712693,2521451,11975.583,5356188.0,16254932,15123010.3,54036700,123895618,3753905,118520211,577812.8,429206380,567345.42,281280197.4,782115.15,44992347.1,2464473.08,130219.609,1134660.986,167359857,8860223.54,1051119.251,381610.867,198154038,107192.515,219237.575,202667.518,17600241.8,2634779.8,10424607.3,23306400.5,19231557.8,532255967,1622601.8,419271973,12216983.8,23220064,16486798,225027.402,8063374,14895645.9,7827932.9,219846.1,1531452.4,114581670,2476.096,2732382.4,1096.891,41162244,6025033,230739.0,16933399,37131755,108523266,36071461,7433671,4875188,2993107,12326373,31042307,279624.2,15034393,13782149,627583086,8554316.1,632959718,218918917,244923532,3165919293,173683840,302769140,730071.6,4387278.4,3661118486,36646158,311320988,8914533,11406575.1,78146781,25934991,2567597046,491978693,23736274,1282188.9,32384012,454458437,151283234,34599877,11935228.7,66297423,4469299349,44153966,148857522,20116333,67216149,978816.9,100953762.8,111824182,1346730.6
2022-11-08,520064903,5149871.5,886910.5,27747902,25580984.6,8057712,2915214.5,18720085.5,5558404.7,1580063214,3004523,1284809994,6967661.2,4277377.5,270563.7,87250611.1,80982283,9440847,201606622,45205705,11545509,2799092,11579.671,4826913.8,15052726,18720779.6,40333416,101834456,3469585,97709901,370437.6,464302050,536740.79,236502865.5,691763.06,39415257.7,2417091.14,120225.293,716373.384,151169201,7468545.58,936124.135,366846.465,175644209,93888.757,197418.612,185318.097,16959804.9,2300162.59,9656077.1,17125628.5,16783720.3,391803417,1458247.8,405697921,10646785.8,16116750,12945765,224047.72,6394932,13664855.8,6253598.3,247643.0,1377551.2,94377253,2693.402,2330716.0,1355.077,30235232,7188954,230699.7,13875390,30815285,93430098,30933295,5397851,3772756,2739374,7861492,29020528,244199.4,14715060,13499169,450500846,6622012.2,606276194,162949694,222308259,1964160672,115513604,207813168,467605.7,3994139.7,2402020768,30092749,213118874,8089979,9969671.2,74599880,16479404,1896954672,315087344,19618313,990650.3,28155912,345519555,106661059,31801542,9522554.0,43166152,3742889853,41717086,119995324,14818614,37597509,859707.1,95844451.5,96925929,1498453.9
2022-11-09,472564754,4862643.8,869991.8,27106306,27537138.7,8242545,2711055.2,18782810.5,6180524.7,1481757130,3001065,1192586850,6857345.4,3984861.6,219710.7,60601126.7,71131841,9041544,198082245,37032264,13119665,3615691,13008.02,5574660.0,13729658,16236227.9,35358783,91675513,3913572,99489799,350405.0,541081801,478697.41,267644562.2,719279.61,36815301.9,2423241.98,132269.178,828765.245,151477119,6403018.16,1111883.596,377111.199,173864078,88858.896,183383.463,163210.688,17340611.1,2656643.99,10164261.4,17395103.1,15845052.7,336954586,1579088.2,382972557,11015837.7,14725253,12110863,201803.142,5570448,14733571.5,5966559.6,252504.9,1352006.0,78827605,2214.291,2274532.8,1324.621,26070627,14955738,229760.4,12783257,24707750,92636109,28753623,5603341,3644123,2894341,7250970,24178062,197510.7,14135396,15069989,412467909,6663470.2,560159118,152911784,179121788,1879154823,133390022,179139413,365454.3,3447564.5,2025489696,32181542,194477941,7457537,8234354.9,85834344,12196549,1834349619,315492040,17101143,1067896.0,28932559,294123732,96644846,28337283,10211571.5,32082999,3069933630,31025192,111162792,12334703,38984721,754493.5,93881419.4,94974760,1375065.5
2022-11-10,447009781,4277266.2,765349.6,30389334,22235863.9,7393056,2761500.2,17677317.0,5988368.8,1481953241,3535515,1057502686,7727140.5,3588995.4,185081.4,55193196.5,84399123,8543700,188342954,42640506,12541534,2751561,16390.853,5082706.7,12318915,13922318.9,34573319,88792834,3199762,100741173,317028.4,539337119,412626.11,222063127.7,726927.0,30905977.4,1950032.47,122331.944,697921.259,128047044,5875031.33,1035710.45,325177.999,151414761,82534.6,152531.856,157339.716,17381133.2,2351489.82,9224366.2,16686401.9,13312269.2,314862226,1258028.2,387117623,8810520.0,15326386,10611519,185206.993,5131537,12385495.5,4875363.7,228498.0,1114379.3,86898951,2242.302,2223885.2,1287.092,28063483,8208768,195615.5,13060393,23943668,91652629,26538563,5599418,3144946,2278108,7539295,23675057,196493.0,13891961,13086387,407681229,6282787.5,563569641,162777630,164397280,1986896893,137990703,175770666,330445.6,3159012.4,2034530223,27884352,177997271,7307549,8488613.4,72396919,14536823,1635194989,378000786,14854961,922575.5,26736462,300989316,101337303,27820966,10979317.5,29890912,3025393609,28436625,101043439,12547014,42273294,729576.1,92332002.1,92719428,1167747.5
2022-11-11,782138155,4155649.0,763505.5,59014738,20557960.2,7034334,2686309.0,18446265.0,5813599.2,1424551874,3106159,966162262,6248061.0,3811451.9,188475.9,56173857.1,73405507,8195068,187430928,42587714,13204678,2784325,12514.25,4801241.4,12823229,12568894.5,35551123,82053149,3542897,91379921,343389.7,549132286,417390.34,219559516.8,715869.83,32059263.2,1824832.8,117629.031,776484.159,116233376,5535485.55,963169.506,330932.076,151731652,84503.77,142699.358,137721.469,16199108.7,2286444.03,9052638.5,15307266.5,13586932.0,310349497,1225843.2,326200170,8820480.0,13893456,12780876,169677.193,4937756,12407314.3,4724414.9,200794.5,1322307.9,90316175,2483.017,1923896.8,1197.159,25889760,7436554,176411.1,12553968,25472165,94999863,26307358,5813392,3235717,2359027,8301079,23606357,181238.0,13876062,14265833,395542839,6168775.5,529248308,166651625,163091146,1961004859,140455259,178779018,283482.0,3119566.0,1906443971,26065650,185314171,7253844,8310389.8,60246300,14731320,1497272085,362095575,15742412,1015794.0,26146084,270805752,101866023,27032955,14362285.6,35734082,2666846078,25052149,95993487,12223020,42421898,723859.0,90284028.4,89454794,1754594.3
2022-11-12,751145209,4301502.1,781934.4,53126430,21845289.9,6848969,2685246.6,16861211.7,5631200.8,1434185053,3489352,1200633138,6978112.5,3899569.2,189219.5,58417158.7,79702242,8341085,198351315,41901578,13005959,2885093,12602.902,6798608.1,13954672,12741291.0,35894732,82133901,3732860,81725335,319478.3,564113345,407226.41,225606786.5,698849.76,31618811.0,1815846.86,117567.329,746340.71,153510063,7392584.82,969549.098,340736.416,150707065,82868.165,146640.669,175270.772,15817088.4,2337335.04,8555048.2,15542578.8,14301548.8,304450182,1153719.1,306789200,9461279.1,14126319,12461633,162620.539,4865416,12436015.1,4825158.0,258173.0,1461102.6,95707173,2595.809,1779417.0,1212.611,24495793,7452715,177989.2,11388992,22754532,99476032,26955298,6715485,3579556,2496234,7651114,26066859,185984.8,14183041,14801152,407755533,7034703.6,513040231,162504475,153022234,1875004616,141658936,160943690,326529.7,3150627.4,2202101412,21959737,184280671,7584034,9066438.7,56557847,14171951,1574728962,237712789,15278268,1048296.4,26794168,267129370,96076054,27196108,13627680.5,40319940,2665218197,26314551,97415346,12077593,47215835,660521.3,86048429.3,83374754,1334039.5
2022-11-13,620242670,4175491.0,701223.3,45778730,21053288.1,8593564,3139658.4,29787153.2,5329992.6,1369970419,4549455,1084882618,5702129.7,4508222.6,194435.2,57067649.0,80290546,8533492,192311588,42019246,13056471,2848780,11438.009,5514016.0,13380525,12861050.1,32874366,79998876,3892258,92246709,348105.0,735239851,395506.01,224930597.5,860005.62,30925044.1,1895847.73,119215.264,703331.109,150836905,7229699.24,978736.97,366085.568,151376191,84234.746,154979.892,162103.851,16156786.0,2604388.65,9114418.1,14825392.6,16100996.6,320979033,1162219.0,292093665,10139045.7,14784615,13164075,151538.834,5280930,12279200.0,5023281.6,242585.5,1288719.7,93921353,2125.324,2141280.4,1218.658,23117120,8038018,170679.5,12724802,22397246,98588686,27903125,5291155,3532644,3928650,6959142,22620258,218815.6,19731263,16311403,452402209,7081812.6,464612132,181256750,162739269,1803773345,189235418,156347029,302400.0,3099422.9,2398309256,22271366,189407415,55983310,8974229.1,55757256,16095240,1596468130,360412821,37229616,1107535.9,25471762,260433068,100553604,25904638,22871497.1,48052274,2609807166,25953780,93515384,12366952,41568015,723774.8,86659180.4,86183580,1281039.5
2022-11-14,579349444,4149989.9,697257.4,40229495,22525450.6,7961106,3056105.6,39032285.2,5248215.6,1430586050,6335521,999510604,5372143.4,4553805.0,191269.9,47459162.8,76029361,7821589,240518339,46304750,12031867,2866231,11188.465,5769056.1,12179725,13768998.9,34602398,76950654,3738244,86031991,313284.2,861296436,413582.29,257630783.0,734293.14,29082907.0,1969627.91,115436.228,738220.243,147109190,6810194.63,945712.331,402538.079,156719086,77127.012,150288.479,172559.088,16033381.2,2501651.2,8775075.0,16930028.8,17095571.9,307734035,1243886.1,329234499,10540834.6,14927170,12335524,150516.274,5265499,11976089.3,4890742.1,243982.4,1077610.6,85289138,2119.66,2434213.0,1141.126,25881729,7650715,174543.7,13614004,23785260,102248447,28967111,6022586,3313033,3811007,6808344,24362367,267751.9,17482984,14701191,459891913,8410476.2,439859389,172649495,169342863,2145663396,176598457,159279751,280347.3,3182248.5,2720014843,23425767,196206004,71186910,8738172.5,59600176,21185061,1652034039,317738889,42202325,940022.0,23682790,265437896,103982904,25340682,19914661.2,45819222,2545351608,26237118,99591063,12585015,43295350,759070.6,86838392.9,86152266,1452009.4
2022-11-15,592954841,4245486.4,652243.5,39400256,24202230.5,8426497,2856888.6,34668966.8,5267018.6,1283023750,4608642,1030253814,5212412.3,4295211.4,178996.6,57717147.0,77809617,8510362,229551623,42973536,12207104,2730305,10561.199,5570447.2,11632659,12294516.9,34920826,77775376,3801371,78422028,308870.5,764381399,437711.84,261965159.8,670463.82,27738466.4,1863376.15,117742.633,771691.878,149349795,6540637.45,951226.93,415293.352,147344869,71615.779,144212.879,157704.813,15588649.8,2336134.66,9143527.6,16919770.0,14238832.5,315796644,1140749.7,318455890,10171851.3,19147524,10999562,202128.305,5048161,11500899.4,4716453.5,282537.3,1207875.7,79251025,1888.153,1985680.9,1065.423,24158008,6886472,188520.0,12854778,22158488,101396330,28419315,5959543,2682249,3090525,6456724,24324463,222576.3,14393672,13568827,444393352,7678049.1,405385214,157975685,154323458,1760528620,142188982,212839768,271966.5,3118782.2,2575139490,21669895,189073521,50491011,8130626.4,53496577,26855467,1770561118,287324180,32532695,906672.6,23155506,261149028,106253208,25507219,18868940.5,43600987,2791415330,26136829,102108248,13028080,38767177,741689.4,70591341.5,90842795,1267402.8
2022-11-16,644760886,4156035.4,639503.4,38792422,25558661.3,7466079,2755253.2,29481027.8,4890499.0,1350688217,4347231,1180062830,6368248.1,4960452.4,184251.0,58561341.2,84200160,9480792,216063023,44137445,12557528,2956666,12582.313,6399369.6,13538712,11779837.2,35234911,78965622,3861798,79261084,326862.1,798602098,475811.29,253784319.5,697264.21,27757301.4,1898709.77,123196.291,791400.637,154681973,7406409.37,1059409.095,426843.023,152419900,74190.806,147201.985,166411.158,14700534.5,2526301.51,9662861.6,17086580.1,14581092.7,347960409,1092145.1,315148380,9831915.3,18766692,12112704,200197.133,4771653,11537490.1,5033721.2,301013.6,1385170.7,80923024,2007.721,1928456.4,1020.328,24851220,6788294,198868.0,12317669,21314129,100197438,28177453,6667453,2864939,2977542,7610775,26568553,243328.2,14307125,12771164,472647896,7843259.8,377805864,177830693,153188508,1858741764,136106960,274578578,283801.4,3391138.2,2948441157,21484864,197557897,41561624,7726988.7,51901266,29299911,1772431685,256870439,31514352,1027733.9,25560052,268830800,112244287,27354798,19385616.0,44207866,2857089911,28478592,102642872,15737625,37609913,792511.3,71030263.1,86299024,1748959.4
2022-11-17,625866728,4338738.8,942933.1,36386859,29378157.2,7944704,2519467.4,29196156.4,5886326.8,1289227408,3779079,1119044155,6478358.5,4808445.9,226071.7,62913159.8,80564978,9816636,218706847,42291631,15685005,3006988,11039.377,5778004.0,14178032,13769205.0,34844839,80797631,3672181,107817007,316545.9,797614132,482925.06,274136474.3,732374.92,27315681.8,2041585.28,124490.267,1005999.903,161350248,7397876.24,1080016.589,430484.849,157714276,74956.129,154171.63,186045.203,16058874.8,2603375.88,9885683.0,19550407.5,15167841.9,366103466,1185211.2,332683284,10322750.3,18705902,12873567,206559.127,5157612,11762637.7,5037520.8,292758.4,1425532.4,86489094,2234.532,1999851.5,1057.935,23177332,8531177,214831.0,13382988,21886002,102474729,30337295,6354753,3432730,2832781,7698189,26488507,248311.1,13476408,12739926,476260112,7509419.3,379333458,176748092,149099528,2047119066,131330807,292907037,277997.6,3366949.6,2867178013,22295549,199563279,55187525,8440061.0,50720697,29956125,1868647258,333519851,29699230,1029911.2,31257535,280249778,134752882,27498450,18642508.4,40335495,2739992430,27248886,102644445,13158048,42461078,749558.7,71298055.3,107624978,1823233.5
2022-11-18,664482342,4255785.8,903722.2,38106998,29036536.2,8115514,2544310.9,30076269.2,5214657.9,1402233039,3835745,1144268826,7006412.1,4671956.3,209391.6,90445843.3,81962242,9382048,225163508,45244980,17470045,3007263,11591.216,5709604.7,13596116,11981397.7,37622908,78978216,3588287,90409331,324872.2,780098803,465813.58,273652240.4,770914.04,27325633.8,2276508.85,120846.621,1167834.618,165538821,7860693.4,1039441.155,438541.927,173784379,81108.077,168619.947,175926.802,17610345.2,2762323.59,10122178.9,19397008.0,13091621.2,364111856,1250024.3,304668980,10177435.5,17743162,12719699,206783.449,5299633,12005165.8,5150650.1,306506.4,1422742.2,89008053,2449.328,2025541.2,1062.386,24150118,8072173,200209.6,13128082,22014951,105007983,31225643,6307127,3207663,2716925,7914376,27828840,292482.5,13568467,12345360,519105152,8367557.0,388535188,184179131,167028990,1999811944,123233559,387139303,229921.7,3356273.3,2913440759,22934043,207445440,63616800,7775221.6,49743493,28908136,1957614988,295873164,30583894,1036006.1,34512221,319995553,123787777,30479534,17665587.2,38714792,2708487858,26421346,114269297,11329823,43068980,776397.3,78237790.6,101868562,2338911.1
2022-11-19,694259038,4301998.6,727956.9,35802188,29060534.0,14787890,2361734.9,27063222.9,6116798.5,1430360264,3334892,1186828429,6984247.7,4662028.4,197755.3,95042709.4,83273583,9552855,343988090,41340215,19130936,3042987,10624.767,5678841.3,13269750,16527629.6,38669878,77001299,3561066,87189194,311424.8,766154219,460871.17,269135458.2,819681.34,27449458.2,2320289.34,119625.24,1284148.166,174213981,7936729.32,1037438.947,446878.222,170998881,88327.016,213357.49,191357.629,21692680.0,2728396.65,9329451.0,19692629.2,13986006.9,371447040,1179268.7,445479509,10244952.3,16930345,11561975,206067.076,5463879,12235695.5,5341667.4,310610.3,1359173.9,86136173,2328.303,1857961.7,1719.01,24476468,7857676,200607.5,13525522,21871881,106043673,30214028,6309761,3497574,2629017,8207666,26165174,370016.5,13293457,11751928,474842568,7391196.4,392211245,184954058,154624513,1968062073,172264477,350070088,225848.6,3516858.7,3007254708,29128759,210992128,47963747,7618239.3,66458646,27275754,2305837749,381691263,28875703,1046068.9,35924863,329767262,121955828,29149866,17725589.5,37815803,2709027059,26844216,110305458,11420553,112871613,875301.0,80347053.3,96325778,1951863.6
2022-11-20,592192383,4154234.6,660125.3,44616895,27646278.1,12627579,12053874.3,24126497.0,5873795.4,1347414872,3044672,1219594513,6584621.8,4387582.7,219829.1,86929133.4,85114433,9833401,267505440,46264166,19933630,3124296,10683.772,5720307.5,13215977,13229617.1,39483602,73639944,3672911,79626733,343169.3,749281420,468453.13,266410552.2,758574.34,26656210.9,2374555.73,121296.048,1167949.421,164631291,8336965.38,1098301.286,449874.737,180209995,86610.107,191910.821,172892.646,17396009.9,2820028.04,9091785.2,19944831.5,13698230.9,381017064,1131916.8,345936792,9919219.7,17033237,11966955,195889.777,5555116,12916131.7,6028565.5,288853.1,1749752.7,85210825,2293.516,1824252.1,1449.417,22933616,7558298,192541.8,12625756,22178538,102441020,31224225,6328652,3010116,2672301,7649231,26698348,373915.4,14892276,10413478,450876811,6582041.8,384484522,159573525,149806229,2121901120,139510369,302208187,226626.7,3369812.4,2875229985,27734298,215061138,36085464,7734579.6,55974502,25252749,2353142342,340803626,26913685,1027259.3,35729672,289591540,116585867,29948290,16425723.5,50600456,2649783550,28499146,108439982,12645356,90363791,741097.2,78892434.9,87591037,1663947.2
2022-11-21,566907033,4239246.9,619590.3,45283328,33994703.7,24441615,11202755.4,22697117.0,6356224.5,1340278290,3536507,1072088655,6511211.9,4467072.1,217377.6,82298041.9,84922057,9492302,230813967,44460416,22247402,3403619,9740.841,5566641.4,12616725,13063405.1,35652330,71106763,3551402,81694995,354949.1,720547136,483596.84,258033080.0,785613.17,27050807.5,2297038.7,129027.914,1184949.136,166584619,8212905.45,1175295.381,438041.101,167856558,92190.159,178501.265,183693.485,22309592.0,2896994.47,9528569.2,18623805.0,13738418.9,356581186,1180758.3,383732663,10362919.0,18151201,10889543,198697.191,5504564,13233656.5,5613719.4,306939.1,1706652.8,92843098,2170.202,2001153.2,1302.33,23131858,6762564,209904.8,13011160,22140269,103347647,33627619,6441293,3307268,2760132,7225490,26389524,405497.0,15784814,11419980,442091411,6383698.2,404705010,173505867,148235356,2051165775,125171301,286937946,224545.8,3444797.8,2739831051,29527438,212855591,27755606,7881579.6,120718465,26448452,2480587070,288893964,25192030,861191.5,31955998,290692958,112720220,30125327,16646852.6,53541324,2675309148,28086780,111495346,14717773,78593158,730211.4,74437567.5,96152831,1466231.9
2022-11-22,543438445,4242137.4,569141.4,41896947,81270713.3,18393468,10432042.9,21840135.5,6223251.7,1426129120,3345895,1181372359,6449208.3,4554862.0,226981.6,76793393.9,94355608,9199336,227009075,51376701,21179186,3012793,9437.62,5483021.5,12655724,12436921.9,35798337,74567041,3666648,80495678,370261.7,858394525,484120.02,271400280.4,816064.12,27837047.0,2210735.52,127870.414,2055058.675,166543622,9622100.01,1205031.238,495613.498,176276000,84628.945,199762.94,187363.41,19274165.6,2903031.96,9409981.2,18456977.5,13301262.5,338203156,1153464.4,351488902,10402027.3,16434626,11363642,204423.093,5364261,13119780.3,5632935.5,373641.4,1568828.0,95753984,2379.102,1764567.1,1186.124,24063367,7658513,208568.3,12613643,22440931,107489982,34106652,7834007,3098706,3051544,7441963,25013027,309725.0,15630523,11042796,433156477,17090777.1,425632118,172541293,150473108,1891835912,129767960,286440293,238653.6,3729301.9,2771413965,33437834,214700293,25470843,7025195.9,89203108,24688699,3115762142,266238669,25887083,738171.1,31447394,310361473,111435470,31642070,17364443.0,47204760,2673680400,26708317,105708370,14254113,60800209,652223.6,74500833.7,93989033,1397457.0
2022-11-23,546443912,3944528.8,647080.9,44953351,78894702.0,15204948,7753681.4,21381100.4,5535742.8,1477185648,2949283,1156246231,6646089.1,4685083.9,227550.2,71918375.8,91552075,10163680,225004909,46162656,19374419,2916227,9618.324,5392551.6,15723936,12106382.5,34335679,73545076,3540456,81630593,378237.5,802933350,596112.47,267998975.7,885789.56,27902860.8,2353140.44,123272.072,2035491.033,161232047,9830805.3,1167085.547,508269.449,187055433,87384.871,312879.074,196589.271,17771189.8,2790053.28,9400330.5,19023080.8,13089742.9,335631180,1234757.8,316663362,10137820.7,19335001,10782698,213070.372,5388573,12638957.5,5834514.7,340768.5,1540366.0,152809898,2338.904,1826477.1,1160.523,25534201,8025830,206494.1,13451875,22552869,101224710,32394375,9478478,3058988,2585619,7419994,23118666,318917.5,16414644,10860405,452855888,13863144.0,424029875,147072657,155010008,1774862999,119857337,287866572,209183.5,4079292.8,2798797454,32515961,249747933,22899548,6773220.9,68165991,25688662,2558201813,231178895,24710297,747088.1,29850004,285388067,112217119,33943259,18272079.2,44625550,2943941782,24798638,98471875,13542725,54516859,715331.7,83980053.3,94613771,1403619.8
2022-11-24,537173266,4074772.8,1345723.0,69150089,76172068.0,13614150,8140123.8,23367936.4,5952203.6,1441754727,2653192,1216145585,6982713.3,4780884.4,223400.8,71664147.1,83653379,9496129,256362129,49574467,19795453,2745477,9575.854,5443736.3,16018117,16703500.7,34316843,74192011,3538801,70769863,349677.0,764321625,606445.77,307099495.5,815996.96,26778710.8,2391618.46,123864.291,2125709.994,172773662,10844928.27,1194870.041,498797.565,186316242,85342.266,275649.74,187596.292,16386996.9,2759770.12,10649720.1,18480423.1,12884018.4,324279776,1150042.4,323060495,10219832.7,20701368,11383832,215228.931,5533314,13523803.1,6088958.7,316338.7,1443378.9,156479312,2242.873,1828436.5,1219.604,25894758,9164723,196168.2,13612403,22640252,113752929,32263895,7596908,3079433,2579846,7528432,24534392,302027.1,16295992,10668683,500787382,10799809.3,442260131,147588495,132750910,1904425662,207503469,309408141,222919.8,3976772.4,2770690127,32029874,261986025,22216824,6736618.0,69091100,23663813,2459500635,282998389,28471268,830885.4,29972323,290789002,110246325,32482956,18629206.5,40955048,2926614051,27106355,94265051,12344556,57768953,755067.1,81873703.8,94085779,1394697.0
