t,PEOPLEUSDT_PERP.A_fr,OMGUSDT_PERP.A_fr,BALUSDT_PERP.A_fr,RENUSDT_PERP.A_fr,CRVUSDT_PERP.A_fr,STORJUSDT_PERP.A_fr,RLCUSDT_PERP.A_fr,SXPUSDT_PERP.A_fr,KAVAUSDT_PERP.A_fr,RSRUSDT_PERP.A_fr,MTLUSDT_PERP.A_fr,DOGEUSDT_PERP.A_fr,BANDUSDT_PERP.A_fr,WAVESUSDT_PERP.A_fr,KSMUSDT_PERP.A_fr,ALGOUSDT_PERP.A_fr,MATICUSDT_PERP.A_fr,KNCUSDT_PERP.A_fr,ZILUSDT_PERP.A_fr,BLZUSDT_PERP.A_fr,NEARUSDT_PERP.A_fr,AVAXUSDT_PERP.A_fr,MKRUSDT_PERP.A_fr,SNXUSDT_PERP.A_fr,ENJUSDT_PERP.A_fr,ZRXUSDT_PERP.A_fr,FLMUSDT_PERP.A_fr,FTMUSDT_PERP.A_fr,UNIUSDT_PERP.A_fr,SKLUSDT_PERP.A_fr,TRBUSDT_PERP.A_fr,TRXUSDT_PERP.A_fr,BNBUSDT_PERP.A_fr,XRPUSDT_PERP.A_fr,NEOUSDT_PERP.A_fr,EOSUSDT_PERP.A_fr,ETCUSDT_PERP.A_fr,BTCUSDT_PERP.A_fr,LTCUSDT_PERP.A_fr,XLMUSDT_PERP.A_fr,LINKUSDT_PERP.A_fr,ETHUSDT_PERP.A_fr,BCHUSDT_PERP.A_fr,ADAUSDT_PERP.A_fr,XMRUSDT_PERP.A_fr,DASHUSDT_PERP.A_fr,ZECUSDT_PERP.A_fr,ONTUSDT_PERP.A_fr,ATOMUSDT_PERP.A_fr,XTZUSDT_PERP.A_fr,IOTAUSDT_PERP.A_fr,BATUSDT_PERP.A_fr,VETUSDT_PERP.A_fr,QTUMUSDT_PERP.A_fr,IOSTUSDT_PERP.A_fr,THETAUSDT_PERP.A_fr,AUDIOUSDT_PERP.A_fr,SUSHIUSDT_PERP.A_fr,COMPUSDT_PERP.A_fr,RUNEUSDT_PERP.A_fr,DOTUSDT_PERP.A_fr,FILUSDT_PERP.A_fr,AAVEUSDT_PERP.A_fr,UNFIUSDT_PERP.A_fr,GRTUSDT_PERP.A_fr,DEFIUSDT_PERP.A_fr,GTCUSDT_PERP.A_fr,YFIUSDT_PERP.A_fr,LRCUSDT_PERP.A_fr,SOLUSDT_PERP.A_fr,EGLDUSDT_PERP.A_fr,ICXUSDT_PERP.A_fr,OCEANUSDT_PERP.A_fr,ROSEUSDT_PERP.A_fr,OGNUSDT_PERP.A_fr,BELUSDT_PERP.A_fr,CTKUSDT_PERP.A_fr,AXSUSDT_PERP.A_fr,MASKUSDT_PERP.A_fr,ALPHAUSDT_PERP.A_fr,ZENUSDT_PERP.A_fr,BAKEUSDT_PERP.A_fr,1INCHUSDT_PERP.A_fr,LINAUSDT_PERP.A_fr,CELOUSDT_PERP.A_fr,GALAUSDT_PERP.A_fr,CELRUSDT_PERP.A_fr,DGBUSDT_PERP.A_fr,REEFUSDT_PERP.A_fr,ANKRUSDT_PERP.A_fr,CHZUSDT_PERP.A_fr,LPTUSDT_PERP.A_fr,ALICEUSDT_PERP.A_fr,1000SHIBUSDT_PERP.A_fr,SANDUSDT_PERP.A_fr,RVNUSDT_PERP.A_fr,SFPUSDT_PERP.A_fr,LITUSDT_PERP.A_fr,XEMUSDT_PERP.A_fr,ATAUSDT_PERP.A_fr,HOTUSDT_PERP.A_fr,STMXUSDT_PERP.A_fr,C98USDT_PERP.A_fr,ARUSDT_PERP.A_fr,MANAUSDT_PERP.A_fr,ONEUSDT_PERP.A_fr,HBARUSDT_PERP.A_fr,CHRUSDT_PERP.A_fr,DYDXUSDT_PERP.A_fr,COTIUSDT_PERP.A_fr,DENTUSDT_PERP.A_fr,NKNUSDT_PERP.A_fr,IOTXUSDT_PERP.A_fr,CTSIUSDT_PERP.A_fr,1000XECUSDT_PERP.A_fr,ENSUSDT_PERP.A_fr,KLAYUSDT_PERP.A_fr,ARPAUSDT_PERP.A_fr,ANTUSDT_PERP.A_fr
2023-06-01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.004486,0.01,0.01,0.01,0.01,0.01,0.006719,0.01,0.01,0.01,0.01,0.01,0.005688,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,-0.015936,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.006233,-0.000636,0.01,0.01,0.01,0.01,0.000551,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.007952,0.01,0.01,0.01,-0.019701,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.007423,0.01,-0.001733,0.01,0.01,0.01,0.01,-0.014763,-0.45673,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,-0.004207,0.01,0.01,0.01,0.01,0.01,0.01,0.003918
2023-06-02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,-0.027842,0.01,0.01,0.01,0.01,0.01,0.0059,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,-0.00358,0.0,0.01,0.01,0.01,0.01,0.009946,0.01,0.01,0.01,0.008252,0.01,0.01,0.007779,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.00152,0.01,0.01,0.01,0.01,0.01,-2.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2023-06-03,0.01,0.01,0.008041,0.01,0.01,0.01,0.01,0.01,-0.020418,0.01,0.01,0.01,0.007939,0.01,0.01,0.01,0.01,0.01,0.01,-0.065899,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,-0.010456,0.000943,0.01,-0.007643,0.01,0.01,0.005566,0.01,0.01,0.01,0.00095,0.01,0.01,0.009786,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,-0.000551,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,-0.001696,0.01,0.01,0.01,0.01,0.01,-0.067581,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2023-06-04,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,-0.010738,0.01,0.01,0.01,0.01,0.01,0.000883,0.01,0.01,0.01,0.01,0.005941,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.016004,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.008077,0.01,0.01,-0.001316,0.01,0.01,0.01,0.01,0.01,0.007459,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.000161,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.009026,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.009887,1.7e-05
2023-06-05,0.01,0.007903,0.01,-0.045699,0.01,0.01,0.01,0.01,-0.057208,0.01,-0.280397,0.01,0.01,0.01,0.003786,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.01,0.01,0.01,0.01,0.007856,0.01,0.01,0.01,0.007505,0.004708,0.01,0.008819,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,-0.000959,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.003785,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.015969,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2023-06-06,0.01,0.00993,-0.008607,-0.034386,-0.012454,0.01,0.01,0.008322,-0.053984,-0.001282,-0.221094,0.005181,0.01,0.01,0.003871,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,-0.008671,-0.003049,0.003998,0.0,0.01,0.01,0.01,0.01,0.004288,0.005441,0.002434,0.008104,0.008581,0.004395,0.008528,0.007258,0.01,0.01,0.01,-0.000334,0.009068,0.01,0.01,0.01,0.01,0.01,0.01,0.01,-0.015658,0.01,0.01,0.007576,0.006396,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.006245,0.01,0.01,0.01,0.006341,0.01,0.005243,0.01,-0.013752,0.007185,0.008458,0.01,-0.004066,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.006535,0.01,0.01,0.01,0.00774,0.000359,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.009695,0.000294,0.01,0.01,0.01,0.01,0.005507,0.01,0.01,0.002196,0.01,0.008941
2023-06-07,0.009319,0.004208,-0.018117,-0.036288,0.0043,0.01,0.01,0.01,-0.008384,0.01,-0.376588,-0.006802,0.01,0.01,0.006574,0.008505,0.01,0.01,0.007763,0.01,0.001318,0.01,0.01,0.004623,0.01,0.01,0.01,0.01,0.01,0.008984,-0.007349,-0.000733,0.0,0.01,0.01,0.01,0.01,0.004005,0.009678,0.00342,0.01,0.002658,-0.003714,0.002179,0.009934,0.01,0.01,0.01,0.004688,0.008793,0.01,0.008158,-0.008904,0.01,0.01,0.01,0.0045,-0.005238,0.01,0.009223,0.006484,0.01,0.01,0.01,0.003164,0.01,-0.007581,0.01,0.001326,0.008161,0.01,0.01,0.007389,0.005417,0.003157,-0.0029,0.01,-0.05854,0.00927,-0.067727,0.01,0.00928,0.01,0.01,0.01,0.01,0.003686,0.01,0.008526,0.01,0.01,0.01,0.009473,0.01,0.01,0.007414,0.01,0.000589,0.000296,0.01,0.01,0.01,0.01,0.003001,-0.0007,0.01,-0.003879,0.007846,0.007002,0.01,-0.007345,0.009005,0.01,-0.001313,0.01,0.01,0.009862,0.007087,-0.006549
2023-06-08,0.01,0.01,0.01,-0.013654,0.01,-0.286613,-0.068255,0.01,-0.014938,0.01,-0.141342,0.01,0.01,0.01,0.01,0.006684,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.003295,0.0,0.01,0.01,0.01,0.01,0.004011,0.00504,0.009734,0.01,0.00627,0.004221,0.01,0.01,0.01,0.01,0.01,0.002602,-0.000542,-0.136106,0.01,0.003303,0.01,0.01,0.01,0.01,0.002912,0.01,0.01,0.01,0.005131,0.01,0.01,0.01,0.01,0.01,0.01,0.01,-0.003987,0.01,0.01,0.00897,-0.001371,0.01,-0.01066,0.01,-0.037913,0.005561,0.00102,0.01,0.00747,0.01,0.01,0.01,0.01,0.01,0.01,0.01,-0.005934,0.01,0.009626,0.01,0.01,0.01,0.008105,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.008836,0.01,0.01,0.01,0.01,0.01,0.009377,0.01,-0.281783,0.01,0.01,0.01,0.005505,0.01,0.005708
2023-06-09,0.01,0.01,0.01,-0.00627,0.01,-0.032514,-0.022031,0.01,-0.039951,0.01,-0.160628,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.004317,0.01,0.01,0.01,0.01,0.01,-0.114053,0.01,-0.012981,0.0,0.01,0.01,0.01,0.01,0.004404,0.01,0.01,0.01,0.007382,0.002124,0.01,0.01,0.01,0.01,0.01,0.01,-0.004674,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.004756,0.01,0.01,0.006199,0.009062,0.01,0.01,0.01,-0.013463,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,-0.00872,0.01,0.01,0.01,0.01,0.01,0.01,0.004729,0.01,0.01,0.01,-0.107287,0.01,0.01,0.01,0.01,0.01,0.01
2023-06-10,-0.015292,-0.049994,-0.02205,-0.133045,-0.017793,-0.035477,-0.031437,-0.015559,-0.03373,0.006844,-0.093099,-0.030659,-0.032571,-0.000279,0.000674,-0.013816,-0.016282,0.009456,-0.005667,-0.035691,-0.005047,-0.062672,0.01,-0.035127,-0.022029,-0.004909,-0.0039,-0.012367,-0.014967,-0.089981,0.001684,-0.065234,-0.002163,-0.008127,0.002966,-0.044106,-0.011126,0.003854,-0.001151,-0.025233,-0.012224,0.001875,-0.049356,-0.070382,-0.007612,-0.01146,0.01,0.008791,-0.063077,-0.027298,-0.016282,0.007051,-0.026181,0.008071,0.009437,-0.007172,0.002739,-0.012634,-0.004615,-0.003267,-0.045281,-0.018689,0.006723,-0.007357,-0.019298,-0.035878,0.003446,0.007405,0.001527,-0.045568,-0.01652,-0.004657,-0.025958,-0.02568,-0.028129,-0.031245,0.01,-0.03662,-0.03322,-0.027009,0.01,-0.025518,0.009256,-0.008301,-0.008193,-0.078518,0.008378,0.01,-0.027924,-0.029691,-0.032483,-0.020371,0.0052,-0.02414,-0.024217,-0.011013,0.01,-0.000597,0.01,0.01,-0.022557,0.01,-0.002312,-0.01102,-0.020531,-0.002309,-0.049666,0.01,-0.003031,0.01,0.006344,-0.007521,-0.283995,-0.021226,0.002931,-0.005438,0.01,-0.025843,-0.004826
2023-06-11,-0.011416,-0.034166,0.01,-0.091185,-0.017205,-0.051226,-0.003432,-0.008822,-0.040668,0.002853,-0.052913,-0.009488,-0.042901,0.007385,-0.008992,-0.039207,-0.034565,-0.000326,-0.002081,0.009374,-0.02421,-0.043113,0.003851,-0.034374,-0.014268,-0.005552,0.00705,-0.019179,-0.003751,-0.064847,0.000178,-0.047264,-0.028735,-0.008619,0.001181,-0.019033,-0.001284,0.005925,0.001184,-0.036076,-5.4e-05,0.002351,-0.015434,-0.05839,-0.009032,-0.028278,0.01,0.003934,-0.053256,0.006538,0.005087,0.01,3.1e-05,0.01,0.002611,0.003708,-0.023584,-0.01136,-0.017148,-0.119898,-0.034222,-0.005929,0.009891,-0.015483,-0.012729,-0.035083,0.01,0.002057,-0.001394,-0.011432,-0.014132,-0.008089,-0.042615,-0.011505,0.01,-0.048852,0.01,-0.049694,-0.014755,-0.004859,0.01,0.01,0.005707,-0.069249,-0.000881,-0.023386,0.01,0.01,-0.013062,-0.005417,-0.006567,0.008085,-0.005835,-0.001881,-0.022555,0.006498,0.01,-0.009259,-0.054478,0.01,0.003125,0.01,-0.002408,0.007089,-0.025835,-0.004172,-0.029446,0.01,0.001324,0.01,0.008158,-0.015397,0.01,-0.04234,-0.028103,0.006635,0.008419,-0.148078,-0.024953
2023-06-12,0.01,-0.008977,0.004348,-0.019776,-0.036203,-0.002783,0.004644,0.01,-0.04802,0.01,-0.113422,-0.003949,-0.004366,0.01,0.01,-0.000139,0.001515,0.01,0.002521,0.004868,0.006135,-0.021977,0.01,-0.017599,0.002167,0.000154,0.01,0.01,0.000552,-0.005178,0.01,-0.036321,-0.006726,0.007493,0.01,0.01,0.01,0.003624,0.005443,-0.012089,0.007455,0.002839,0.001334,-0.001789,-1.4e-05,0.01,0.003519,0.01,-0.05163,0.006375,0.004698,0.009345,0.008028,0.01,0.000296,0.01,0.008533,0.008395,0.005494,0.002535,-0.018239,0.002444,0.01,0.01,0.01,-0.019504,0.01,0.004711,0.008134,0.01,0.005523,0.01,0.000111,0.000129,0.01,0.009544,0.008065,-0.024811,-0.00293,-0.000941,0.01,0.01,0.01,-0.241924,0.01,0.000641,0.01,0.01,0.01,0.004153,0.01,0.01,0.01,0.007601,0.007303,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.004051,0.01,-0.037269,0.01,-0.003567,0.01,0.01,-0.035077,0.01,-0.0008,-0.02904,0.007466,0.01,0.008693,0.01
2023-06-13,0.001215,-0.000976,-0.000984,-0.010242,-0.019269,-0.017742,0.002105,-0.01626,-0.039976,0.00382,0.002834,0.004004,-0.00357,0.003167,0.01,0.01,-0.011337,0.005032,0.01,0.01,0.007057,-0.019394,0.01,-0.016244,-0.001162,0.002122,0.01,0.006394,-0.014533,-0.005443,0.01,-0.019273,-0.034303,-0.003955,0.01,0.01,0.006838,0.006503,0.006845,-0.003472,0.003306,0.005417,-0.007879,-0.007421,0.005692,0.00765,0.008421,0.01,-0.024495,-0.008002,0.01,0.007854,0.009071,0.01,0.009181,0.007978,0.01,0.006797,0.01,-0.010439,-0.019512,-0.002046,0.001614,0.01,-0.004552,-0.017376,0.00497,0.000689,0.006709,-0.001734,0.008966,0.005716,-0.003622,-0.014158,0.01,-0.007515,-0.001058,-0.018279,-0.005269,-0.024619,0.007651,0.01,0.01,-0.052484,0.01,0.009711,0.000832,0.01,0.01,0.003656,0.004777,0.005641,0.005694,0.006761,0.009098,0.01,0.01,0.001993,0.001201,0.01,0.004461,0.01,0.01,0.01,0.007743,-0.013951,-0.008336,0.01,-0.006497,0.01,-0.031403,-0.006461,0.01,-0.003132,-0.034098,0.01,0.007052,-0.024828,-0.007049
2023-06-14,0.005514,0.01,-0.031952,-0.019757,-0.042301,0.005743,0.007856,-0.00262,-0.034636,0.01,0.005955,0.01,0.01,0.01,0.009088,0.006403,0.000482,0.01,0.01,0.01,-0.02004,-0.008808,0.01,-0.021568,-0.001529,0.01,0.01,0.005295,-0.016946,0.01,0.01,-0.02007,-0.04527,-0.003364,0.01,0.01,0.01,0.003661,0.005077,-0.027445,0.00277,0.002759,-0.000316,0.002799,0.002973,0.00346,-0.005665,0.01,-0.021523,-0.064962,0.01,0.01,-0.011573,0.01,-0.005733,0.01,0.01,0.01,0.004302,-0.004692,-0.006876,0.003413,0.009574,0.01,0.009364,-0.018391,-0.0015,0.01,0.01,-0.003849,0.01,0.01,-0.00528,-0.000912,0.01,0.00258,0.000242,-0.005668,-0.004937,-0.028363,0.009446,0.01,0.01,-0.116174,0.01,0.01,0.01,-0.000736,0.01,0.01,0.007316,0.01,-0.008966,0.002112,0.01,-0.027013,0.01,0.01,0.01,0.01,-0.00795,0.01,-0.002355,0.01,0.000622,0.00327,-0.005308,-0.002466,0.01,0.01,-0.012043,0.004423,0.01,0.01,-0.000209,-0.001121,0.006699,-0.005239,-0.01195
2023-06-15,0.01,0.00962,-0.038413,-0.015432,0.006112,0.007306,0.01,0.009045,-0.013179,0.01,0.009826,0.009496,-0.142145,0.007317,-0.007187,0.008807,0.006928,0.01,0.01,-0.010806,-0.003024,0.000552,0.01,0.01,0.009,0.01,0.01,0.01,0.004775,0.01,0.00119,-0.019873,0.0,0.01,0.01,0.01,0.01,0.006687,0.00104,-0.002857,0.007413,0.003041,-0.000204,0.00956,0.01,0.01,0.01,0.01,-0.003006,-0.035543,0.01,0.01,0.01,0.01,0.00757,0.01,0.006019,0.008358,0.001763,0.01,0.002829,0.01,-0.005916,0.01,0.009649,0.00919,-0.000661,0.01,0.01,0.01,0.01,5.8e-05,0.006048,0.01,0.01,-0.000184,0.005816,-0.026887,-0.00385,0.01,0.01,0.01,0.01,-0.180345,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.007273,0.002738,-0.001156,0.00793,0.01,0.01,0.01,0.01,0.01,0.01,0.007801,0.01,-0.041224,0.01,-0.006213,0.01,0.01,0.002086,0.01,-0.005295,0.005581,0.001228,0.003076,0.00923,-0.030214
2023-06-16,-0.000995,-0.00595,-0.008935,-0.024495,-0.013311,-0.0027,0.01,0.004819,-0.053926,-0.01064,-0.002471,0.01,-0.027668,0.008499,0.003276,0.001029,-0.026062,-0.004047,0.01,-0.002902,-0.032872,-0.001819,0.01,-0.010943,0.01,0.006873,0.01,0.008015,0.009398,0.01,0.01,-0.026274,-0.017727,-0.023566,0.01,-0.003992,0.006899,0.000236,0.004175,-0.019908,-0.002351,-0.001294,0.005697,-0.007134,0.01,0.003401,0.01,0.01,-0.013607,-0.011546,0.01,-0.016249,-0.00558,0.01,0.004743,0.01,0.01,-0.002624,-0.007563,0.01,-0.010976,0.006974,-0.005726,0.01,0.009138,-0.010423,-0.00181,0.006603,0.01,-0.00046,-0.028224,-0.03805,-0.029679,0.001972,0.01,-0.022408,0.002288,-0.020075,-0.009353,-0.006406,0.01,0.01,0.01,-0.052267,-0.011751,0.007038,0.01,0.003086,0.01,0.01,0.01,0.00375,0.01,0.01,0.008108,-0.001841,0.005642,-0.015863,0.01,0.003934,0.01,0.01,0.01,0.01,0.004566,0.008495,-0.017281,0.01,0.001716,0.01,0.01,-0.000463,0.01,-0.025736,-0.008271,0.003598,0.007703,-0.0035,-0.028566
2023-06-17,0.004581,0.01,-0.02155,0.01,-0.003236,0.01,0.008608,0.01,-0.026053,0.01,0.006064,0.003629,-0.029211,0.01,0.01,0.01,0.009932,0.01,0.01,0.01,-0.021512,-0.00917,0.01,0.01,0.01,0.01,0.01,0.00801,0.01,0.01,0.01,-0.003336,0.0,-0.012147,0.01,-0.005556,0.01,0.007543,-0.000454,-0.011567,-0.001964,-0.000145,0.002871,0.002354,0.01,0.01,0.01,0.01,-0.020653,0.006421,0.01,0.01,0.01,0.01,0.009231,0.007834,0.01,0.00772,0.01,0.01,-0.006333,0.001979,0.01,0.01,0.007172,0.01,0.008614,0.01,0.01,0.006248,0.01,-0.006942,-0.001082,-0.003749,0.01,-0.015244,5e-06,-0.002736,0.004954,-0.000116,0.01,0.01,0.01,-0.046271,0.000813,0.006878,0.01,-0.004396,0.01,0.01,0.01,0.01,0.01,0.007901,0.01,0.004049,-0.008005,0.01,0.01,0.01,0.01,0.01,-0.009869,0.01,0.01,0.01,0.002399,0.01,0.01,0.01,0.01,0.008868,0.01,0.01,0.01,0.00992,0.01,-0.002758,-0.078048
2023-06-18,-0.003261,0.01,0.005444,0.01,0.005773,0.006624,0.01,0.002084,-0.072832,0.01,-0.026648,0.01,-0.039979,0.01,0.004092,0.01,0.00451,0.004584,0.01,0.01,0.004195,-0.020415,0.01,0.008385,0.01,0.01,0.01,-0.00091,0.008324,0.01,0.01,-0.008136,0.0,-0.016395,0.01,0.01,0.01,0.006705,0.009616,-0.004511,-0.003711,0.005296,0.006805,0.005842,-0.001102,0.01,0.006145,0.01,-0.009981,-0.004238,0.01,0.002653,0.01,0.01,-0.000412,0.009381,0.002076,0.009674,0.01,0.01,-0.005849,0.004648,0.01,0.002074,0.01,0.01,-0.02786,0.006854,0.003438,-0.000103,0.005853,-0.006602,0.003716,0.007534,0.01,-0.008571,0.01,-0.006005,0.002747,-0.03117,0.01,0.01,0.01,-0.096874,-0.008084,-0.004296,0.01,0.01,0.01,-0.00262,0.01,-0.004174,0.01,-0.000673,0.01,0.01,0.002815,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.005932,0.01,0.007671,0.01,0.01,0.01,0.01,0.004436,0.01,0.01,0.01,0.009328,0.01,0.001827,-0.044265
2023-06-19,0.01,0.005799,-0.017163,-0.009606,-0.011533,0.01,0.01,-0.010808,-0.035721,0.01,0.01,0.000479,-0.043757,0.00971,0.006502,0.01,0.001533,0.000618,0.0084,0.01,0.01,-0.018848,0.01,0.004119,0.01,0.01,0.01,-0.001301,0.005327,-0.017235,-0.019358,-0.041058,0.0,-0.001731,0.009781,-0.001453,0.006516,0.00369,0.004208,0.000234,-0.003492,0.002962,0.005435,-0.015647,-0.005165,0.01,0.009267,0.01,-0.027045,-0.008915,0.01,0.01,0.01,0.01,-0.005246,0.01,-0.008487,0.004967,0.009275,0.01,-0.005602,0.01,0.005223,0.01,0.01,0.01,0.01,0.01,-0.009841,-0.004972,0.005502,-0.005512,-0.001421,0.004044,0.01,-0.026644,0.01,-0.014641,-0.002887,-0.037944,-0.004026,0.000707,0.01,-0.057356,0.004478,-0.005446,-0.002903,0.01,0.003973,0.01,0.01,0.007858,0.000922,0.002653,0.004885,0.008568,0.002346,0.01,-0.037976,0.01,0.01,0.01,-0.008298,0.01,-0.001895,0.007441,0.01,0.01,0.01,0.01,0.001289,-0.020206,0.01,-0.011025,0.01,0.01,0.01,0.001289,-0.038393
2023-06-20,0.01,0.004065,0.01,-0.004691,-0.031251,-0.027179,0.006787,-0.013055,-0.0399,0.00433,0.01,0.001649,-0.047333,0.01,0.01,-0.009567,-0.004479,-0.023423,-0.017985,-0.000971,0.007877,-0.016507,0.01,-0.02703,0.002956,0.01,0.01,0.001973,-0.004349,-0.039226,0.01,-0.034804,0.0,-0.005828,0.000668,-0.006139,-0.002809,-0.002597,0.003472,-0.015969,-0.006213,0.002359,-0.006815,-0.033145,-0.001277,-0.010529,0.008691,0.01,-0.022299,-0.026551,0.01,-0.004968,0.01,0.004275,-0.004342,0.001972,-0.007842,-0.008783,0.01,0.01,-0.032237,0.01,0.00552,0.004987,0.01,0.01,0.009626,-0.006364,-0.00806,0.00017,0.007435,0.004088,-0.008697,0.005681,-0.003851,-0.015157,0.000888,-0.011897,0.001374,-0.017927,-0.006947,0.008607,0.006226,-0.125035,0.01,0.004789,0.004672,0.01,-0.009751,0.01,0.01,0.007416,0.01,0.00116,7.1e-05,0.01,0.003118,0.003104,0.01,0.01,6.2e-05,0.01,-0.004269,0.01,-0.005983,0.01,-0.014877,0.00611,-0.008579,0.01,0.009133,-0.00156,0.01,0.007476,0.01,-0.002317,0.005224,-0.007445,-0.040695
2023-06-21,0.01,0.006274,0.00753,0.002179,-0.004073,0.01,0.003646,0.004231,-0.034607,0.01,-0.002503,0.009583,-0.006229,0.007213,0.01,0.01,0.007319,0.01,0.00866,0.01,-0.035943,-0.000246,0.01,0.005248,0.007889,0.01,0.01,0.007596,0.003971,0.01,0.01,0.004053,0.0,0.009052,0.001951,0.01,0.003948,0.002551,0.009263,0.01,0.007317,-0.000236,-0.005217,-0.004432,0.003729,0.007624,4.6e-05,0.01,-0.01466,0.000132,0.01,-0.016493,0.01,0.002366,0.001125,0.003509,0.01,0.01,0.00933,0.01,-0.031225,0.01,0.005246,0.01,0.002883,0.01,0.01,0.01,0.01,0.001523,0.008058,0.01,0.008923,0.006335,0.006966,0.003841,0.00275,-0.023687,0.003545,0.01,0.009566,0.01,0.01,-0.06944,0.01,0.01,0.01,-0.012963,0.01,0.01,0.01,0.01,0.007866,0.008244,0.01,0.01,0.005117,0.008703,0.01,0.003493,0.005895,0.01,0.01,0.01,0.01,-0.006954,-0.003513,0.003427,0.01,0.01,0.009172,0.01,0.01,0.009445,0.01,0.003759,0.003949,0.008159,-1.3e-05
